kingdom	phylum	class	order	family	genus	species	status	query
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Alsodes	Alsodes_pehuenche	itis_species	Alsodes_pehuenche
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Alsodes	Alsodes_tumultuosus	itis_species	Alsodes_tumultuosus
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Alsodes	Alsodes_valdiviensis	itis_species	Alsodes_valdiviensis
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Alsodes	Alsodes_vanzolinii	itis_species	Alsodes_vanzolinii
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Alsodes	Alsodes_verrucosus	itis_species	Alsodes_verrucosus
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Alsodes	Alsodes_vittatus	itis_species	Alsodes_vittatus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Atelognathus	Atelognathus_ceii	itis_species	Atelognathus_ceii
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Atelognathus	Atelognathus_grandisonae	itis_species	Atelognathus_grandisonae
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Atelognathus	Atelognathus_nitoi	itis_species	Atelognathus_nitoi
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Atelognathus	Atelognathus_salai	itis_species	Atelognathus_salai
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Atelognathus	Atelognathus_solitarius	itis_species	Atelognathus_solitarius
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Batrachyla	Batrachyla_fitzroya	itis_species	Batrachyla_fitzroya
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Batrachyla	Batrachyla_nibaldoi	itis_species	Batrachyla_nibaldoi
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Eupsophus	Eupsophus_calcaratus	itis_species	Eupsophus_calcaratus
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Eupsophus	Eupsophus_contulmoensis	itis_species	Eupsophus_contulmoensis
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Eupsophus	Eupsophus_emiliopugini	itis_species	Eupsophus_emiliopugini
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Eupsophus	Eupsophus_insularis	itis_species	Eupsophus_insularis
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Eupsophus	Eupsophus_migueli	itis_species	Eupsophus_migueli
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Eupsophus	Eupsophus_nahuelbutensis	itis_species	Eupsophus_nahuelbutensis
Animalia	Chordata	Amphibia	Anura	Cycloramphidae	Insuetophrynus	Insuetophrynus_acarpicus	itis_species	Insuetophrynus_acarpicus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_atahualpai	itis_species	Telmatobius_atahualpai
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_ceiorum	itis_species	Telmatobius_ceiorum
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_cirrhacelis	itis_species	Telmatobius_cirrhacelis
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_colanensis	itis_species	Telmatobius_colanensis
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_contrerasi	itis_species	Telmatobius_contrerasi
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_dankoi	itis_species	Telmatobius_dankoi
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_degener	itis_species	Telmatobius_degener
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_edaphonastes	itis_species	Telmatobius_edaphonastes
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_fronteriensis	itis_species	Telmatobius_fronteriensis
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_gigas	itis_species	Telmatobius_gigas
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_hockingi	itis_species	Telmatobius_hockingi
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_huayra	itis_species	Telmatobius_huayra
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_hypselocephalus	itis_species	Telmatobius_hypselocephalus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_laticeps	itis_species	Telmatobius_laticeps
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_mayoloi	itis_species	Telmatobius_mayoloi
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_necopinus	itis_species	Telmatobius_necopinus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_pefauri	itis_species	Telmatobius_pefauri
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_philippii	itis_species	Telmatobius_philippii
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_pinguiculus	itis_species	Telmatobius_pinguiculus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_pisanoi	itis_species	Telmatobius_pisanoi
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_platycephalus	itis_species	Telmatobius_platycephalus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_schreiteri	itis_species	Telmatobius_schreiteri
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_scrocchii	itis_species	Telmatobius_scrocchii
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_sibiricus	itis_species	Telmatobius_sibiricus
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_stephani	itis_species	Telmatobius_stephani
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_thompsoni	itis_species	Telmatobius_thompsoni
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_truebae	itis_species	Telmatobius_truebae
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_vilamensis	itis_species	Telmatobius_vilamensis
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_yuracare	itis_species	Telmatobius_yuracare
Animalia	Chordata	Amphibia	Anura	Ceratophryidae	Telmatobius	Telmatobius_zapahuirensis	itis_species	Telmatobius_zapahuirensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_albilabris	itis_species	Boophis_albilabris
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_albipunctatus	itis_species	Boophis_albipunctatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_andohahela	itis_species	Boophis_andohahela
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_andreonei	itis_species	Boophis_andreonei
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_anjanaharibeensis	itis_species	Boophis_anjanaharibeensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_ankaratra	itis_species	Boophis_ankaratra
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_blommersae	itis_species	Boophis_blommersae
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_boehmei	itis_species	Boophis_boehmei
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_bottae	itis_species	Boophis_bottae
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_brachychir	itis_species	Boophis_brachychir
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_burgeri	itis_species	Boophis_burgeri
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_doulioti	itis_species	Boophis_doulioti
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_elenae	itis_species	Boophis_elenae
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_englaenderi	itis_species	Boophis_englaenderi
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_erythrodactylus	itis_species	Boophis_erythrodactylus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_feonnyala	itis_species	Boophis_feonnyala
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_goudotii	itis_species	Boophis_goudotii
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_guibei	itis_species	Boophis_guibei
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_haematopus	itis_species	Boophis_haematopus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_hillenii	itis_species	Boophis_hillenii
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_idae	itis_species	Boophis_idae
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_jaegeri	itis_species	Boophis_jaegeri
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_laurenti	itis_species	Boophis_laurenti
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_liami	itis_species	Boophis_liami
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_lichenoides	itis_species	Boophis_lichenoides
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_luteus	itis_species	Boophis_luteus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_madagascariensis	itis_species	Boophis_madagascariensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_majori	itis_species	Boophis_majori
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_mandraka	itis_species	Boophis_mandraka
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_marojezensis	itis_species	Boophis_marojezensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_microtympanum	itis_species	Boophis_microtympanum
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_miniatus	itis_species	Boophis_miniatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_occidentalis	itis_species	Boophis_occidentalis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_opisthodon	itis_species	Boophis_opisthodon
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_pauliani	itis_species	Boophis_pauliani
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_periegetes	itis_species	Boophis_periegetes
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_picturatus	itis_species	Boophis_picturatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_pyrrhus	itis_species	Boophis_pyrrhus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_rappiodes	itis_species	Boophis_rappiodes
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_reticulatus	itis_species	Boophis_reticulatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_rhodoscelis	itis_species	Boophis_rhodoscelis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_rufioculis	itis_species	Boophis_rufioculis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_schuboeae	itis_species	Boophis_schuboeae
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_sibilans	itis_species	Boophis_sibilans
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_solomaso	itis_species	Boophis_solomaso
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_tasymena	itis_species	Boophis_tasymena
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_tephraeomystax	itis_species	Boophis_tephraeomystax
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_viridis	itis_species	Boophis_viridis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_vittatus	itis_species	Boophis_vittatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_williamsi	itis_species	Boophis_williamsi
Animalia	Chordata	Amphibia	Anura	Mantellidae	Boophis	Boophis_xerophilus	itis_species	Boophis_xerophilus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Aglyptodactylus	Aglyptodactylus_laticeps	itis_species	Aglyptodactylus_laticeps
Animalia	Chordata	Amphibia	Anura	Mantellidae	Aglyptodactylus	Aglyptodactylus_madagascariensis	itis_species	Aglyptodactylus_madagascariensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Aglyptodactylus	Aglyptodactylus_securifer	itis_species	Aglyptodactylus_securifer
Animalia	Chordata	Amphibia	Anura	Mantellidae	Laliostoma	Laliostoma_labrosum	itis_species	Laliostoma_labrosum
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_aurantiaca	itis_species	Mantella_aurantiaca
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_baroni	itis_species	Mantella_baroni
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_betsileo	itis_species	Mantella_betsileo
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_bernhardi	itis_species	Mantella_bernhardi
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_cowanii	itis_species	Mantella_cowanii
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_crocea	itis_species	Mantella_crocea
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_expectata	itis_species	Mantella_expectata
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_haraldmeieri	itis_species	Mantella_haraldmeieri
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_laevigata	itis_species	Mantella_laevigata
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_madagascariensis	itis_species	Mantella_madagascariensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_manery	itis_species	Mantella_manery
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_milotympanum	itis_species	Mantella_milotympanum
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_nigricans	itis_species	Mantella_nigricans
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_pulchra	itis_species	Mantella_pulchra
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantella	Mantella_viridis	itis_species	Mantella_viridis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_aerumnalis	itis_species	Mantidactylus_aerumnalis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_albofrenatus	itis_species	Mantidactylus_albofrenatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_alutus	itis_species	Mantidactylus_alutus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_ambohimitombi	itis_species	Mantidactylus_ambohimitombi
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_ambreensis	itis_species	Mantidactylus_ambreensis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_argenteus	itis_species	Mantidactylus_argenteus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_betsileanus	itis_species	Mantidactylus_betsileanus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_biporus	itis_species	Mantidactylus_biporus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_brevipalmatus	itis_species	Mantidactylus_brevipalmatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_charlotteae	itis_species	Mantidactylus_charlotteae
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_curtus	itis_species	Mantidactylus_curtus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_femoralis	itis_species	Mantidactylus_femoralis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_grandidieri	itis_species	Mantidactylus_grandidieri
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_guttulatus	itis_species	Mantidactylus_guttulatus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_lugubris	itis_species	Mantidactylus_lugubris
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_madecassus	itis_species	Mantidactylus_madecassus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_majori	itis_species	Mantidactylus_majori
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_mocquardi	itis_species	Mantidactylus_mocquardi
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_opiparis	itis_species	Mantidactylus_opiparis
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_melanopleura	itis_species	Mantidactylus_melanopleura
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_pauliani	itis_species	Mantidactylus_pauliani
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_tricinctus	itis_species	Mantidactylus_tricinctus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_ulcerosus	itis_species	Mantidactylus_ulcerosus
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_zipperi	itis_species	Mantidactylus_zipperi
Animalia	Chordata	Amphibia	Anura	Mantellidae	Mantidactylus	Mantidactylus_zolitschka	itis_species	Mantidactylus_zolitschka
Animalia	Chordata	Amphibia	Anura	Microhylidae	Asterophrys	Asterophrys_leucopus	itis_species	Asterophrys_leucopus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Asterophrys	Asterophrys_turpicola	itis_species	Asterophrys_turpicola
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_atra	itis_species	Barygenys_atra
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_cheesmanae	itis_species	Barygenys_cheesmanae
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_exsul	itis_species	Barygenys_exsul
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_flavigularis	itis_species	Barygenys_flavigularis
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_maculata	itis_species	Barygenys_maculata
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_nana	itis_species	Barygenys_nana
Animalia	Chordata	Amphibia	Anura	Microhylidae	Barygenys	Barygenys_parvula	itis_species	Barygenys_parvula
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_boettgeri	itis_species	Callulops_boettgeri
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_comptus	itis_species	Callulops_comptus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_doriae	itis_species	Callulops_doriae
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_dubius	itis_species	Callulops_dubius
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_eurydactylus	itis_species	Callulops_eurydactylus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_fuscus	itis_species	Callulops_fuscus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_glandulosus	itis_species	Callulops_glandulosus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_humicola	itis_species	Callulops_humicola
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_kopsteini	itis_species	Callulops_kopsteini
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_marmoratus	itis_species	Callulops_marmoratus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_personatus	itis_species	Callulops_personatus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_robustus	itis_species	Callulops_robustus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_sagittatus	itis_species	Callulops_sagittatus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_slateri	itis_species	Callulops_slateri
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_stictogaster	itis_species	Callulops_stictogaster
Animalia	Chordata	Amphibia	Anura	Microhylidae	Callulops	Callulops_wilhelmanus	itis_species	Callulops_wilhelmanus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_nigrinus	itis_species	Hylophorbus_nigrinus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_picoides	itis_species	Hylophorbus_picoides
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_richardsi	itis_species	Hylophorbus_richardsi
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_rufescens	itis_species	Hylophorbus_rufescens
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_sextus	itis_species	Hylophorbus_sextus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_tetraphonus	itis_species	Hylophorbus_tetraphonus
Animalia	Chordata	Amphibia	Anura	Microhylidae	Hylophorbus	Hylophorbus_wondiwoi	itis_species	Hylophorbus_wondiwoi
Animalia	Chordata	Amphibia	Anura	Microhylidae	Mantophryne	Mantophryne_infulata	itis_species	Mantophryne_infulata
Animalia	Chordata	Amphibia	Anura	Microhylidae	Mantophryne	Mantophryne_lateralis	itis_species	Mantophryne_lateralis
Animalia	Chordata	Amphibia	Anura	Microhylidae	Mantophryne	Mantophryne_louisiadensis	itis_species	Mantophryne_louisiadensis
Animalia	Chordata	Amphibia	Anura	Microhylidae	Pherohapsis	Pherohapsis_menziesi	itis_species	Pherohapsis_menziesi
Animalia	Chordata	Amphibia	Anura	Microhylidae	Xenorhina	Xenorhina_adisca	itis_species	Xenorhina_adisca
Animalia	Chordata	Amphibia	Anura	Microhylidae	Xenorhina	Xenorhina_arboricola	itis_species	Xenorhina_arboricola
Animalia	Chordata	Amphibia	Anura	Microhylidae	Xenorhina	Xenorhina_bouwensi	itis_species	Xenorhina_bouwensi
Animalia	Chordata	Amphibia	Anura	Microhylidae	Xenorhina	Xenorhina_eiponis	itis_species	Xenorhina_eiponis
Animalia	Chordata	Amphibia	Anura	Microhylidae	Xenorhina	Xenorhina_minima	itis_species	Xenorhina_minima
